AUTHOR,BASE,DESTINATION_MODUL,DETAIL,FILE_NAME,FOLDER,FRIENDLY_URL,FUSEACTION,FUSEACTION2,HEAD,IS_ACTIVE,IS_ADD,IS_DELETE,IS_SPECIAL,IS_UPDATE,IS_WBO_DENIED,IS_WBO_FORM_LOCK,IS_WBO_LOCK,IS_WBO_LOG,LEFT_MENU_NAME,MODUL,MODUL_SHORT_NAME,OBJECTS_COUNT,RECORD_DATE,RECORD_EMP,RECORD_IP,RELATED_FUSEACTION,RELATED_MODUL_SHORT_NAME,SECURITY,STAGE,STATUS,TYPE,UPDATE_DATE,UPDATE_EMP,UPDATE_IP,VERSION,WINDOW
1,'Intranet',NULL,NULL,'workxml_data_service.cfm','query',NULL,'emptypopup_workxml_data_service',NULL,'Workcube Data Service',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-27 13:46:43.9',3,'192.168.18.15','v 12','emptypopup'
1,'Systems',NULL,NULL,'emptypopupajax_form_related_parts.cfm','form',NULL,'emptypopupajax_form_related_parts',NULL,'İlişkili Alanlar Ekle',1,1,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',1970,'2012-07-11 07:31:30.0',4,'192.168.18.26',NULL,NULL,'HTTPS',52,'Deployment',1,'2012-09-05 08:34:58.643',39,'192.168.18.36','v 12','normal'
1,'Other',NULL,NULL,'form_ajax_detail_survey_chapter.cfm','form',NULL,'emptypopupajax_form_upd_detail_survey_chapter',NULL,'Anket Bölüm Ekle Güncelle',1,1,0,0,1,NULL,NULL,NULL,NULL,NULL,'Objects','objects',2227,'2012-07-06 17:36:31.0',39,'192.168.18.93',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-10 11:47:27.833',3,'192.168.18.95','v 12','normal'
1,'Intranet',NULL,NULL,'emptypopupajax_list_test.cfm','display',NULL,'emptypopupajax_list_test',NULL,'Test Listele Ajax',1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,'Objects','objects',1174,'2012-08-07 11:35:10.0',7,'192.168.18.33',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-07 11:36:59.07',7,'192.168.18.33','v 12','emptypopup'
1,'Intranet',NULL,NULL,'export_genius_promotion.cfm','query',NULL,'emptypopupflush_export_genius_promotion',NULL,'Promosyom Belgesi Oluştur',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-27 13:49:09.72',3,'192.168.18.15','v 12','emptypopup'
1,'Intranet',NULL,NULL,'export_price_change_genius.cfm','query',NULL,'emptypopupflush_export_price_change_genius',NULL,'Fiyat Değişim Export',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',27,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-22 08:12:25.267',3,'192.168.18.15','v 12','emptypopup'
1,'Intranet',NULL,NULL,'export_promotion.cfm','query',NULL,'emptypopupflush_export_promotion',NULL,'Promosyon Export Belgesi',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-27 14:59:26.867',3,'192.168.18.15','v 12','emptypopup'
1,'Intranet',NULL,NULL,'import_price_change.cfm','query',NULL,'emptypopupflush_import_price_change',NULL,'Fiyat Değişim İmport Query',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',12,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-27 12:02:30.39',3,'192.168.18.15','v 12','emptypopup'
1,'Intranet',NULL,NULL,'import_sales_cards.cfm','query',NULL,'emptypopupflush_import_sales_cards',NULL,'query/import_sales_cards.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',172,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-06-26 07:33:29.117',3,'192.168.18.18','v 12','emptypopup'
1,'Intranet',NULL,NULL,'import_sales_cards_workcube.cfm','query',NULL,'emptypopupflush_import_sales_cards_workcube',NULL,'Workcube Satış Belgesi İmport',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-27 15:00:25.9',3,'192.168.18.15','v 12','emptypopup'
1,'Intranet',NULL,NULL,'stock_import.cfm','query',NULL,'emptypopupflush_stock_import',NULL,'Stok Belgesi İmport',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',21,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-11 08:58:13.48',3,'192.168.19.52','v 12','emptypopup'
1,'Intranet',NULL,NULL,'xml_import.cfm','query',NULL,'emptypopupflush_xml_import',NULL,'XML İmport',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',11,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-27 15:01:19.877',3,'192.168.18.15','v 12','emptypopup'
1,'Intranet',NULL,NULL,'form_add_expense_cost.cfm','form',NULL,'form_add_expense_cost',NULL,'Masraf Fişi Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',167,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 16:25:29.427',2,'192.168.18.37','v 12','emptypopup'
1,'Intranet',NULL,NULL,'form_upd_expense_cost.cfm','form',NULL,'form_upd_expense_cost',NULL,'Masraf Fişi Güncelle',1,0,0,0,1,0,0,0,NULL,NULL,'Objects','objects',213,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-10 15:21:16.677',3,'192.168.19.52','v 12','normal'
1,'Intranet',NULL,NULL,'imgup.cfm','display/inc',NULL,'imgup',NULL,'Scan İşlemi İçin Kullanılan Dosya',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',8,'2012-08-12 09:06:49.94',3,'192.168.19.52','v 12','normal'
1,'Intranet',NULL,NULL,'ajax_list_comment.cfm','display',NULL,'list_comment',NULL,'Yorum Listesi',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',13,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-11 09:57:57.86',3,'192.168.19.52','v 12','normal'
1,'Intranet',NULL,NULL,'list_orders.cfm','display',NULL,'list_order_popup_purchase',NULL,'Emirler Listesi',1,0,0,0,0,0,0,0,0,NULL,'Objects','objects',9,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Development',4,'2012-10-04 12:44:43.65',7,'192.168.18.20','v 12','normal'
1,'ERP',NULL,NULL,'list_positions_poweruser_in.cfm','display',NULL,'list_positions_poweruser_in',NULL,'Yetki Güncelleme Ajax Sayfa',1,1,0,0,0,NULL,0,NULL,0,NULL,'Objects','objects',3499,'2013-08-29 15:15:13.0',2,'192.168.18.139',NULL,NULL,'HTTP',52,'Development',1,'2013-08-29 15:15:55.71',2,'192.168.18.139','v 12','normal'
1,'Intranet',NULL,NULL,'list_spect.cfm  ','display',NULL,'list_spec',NULL,'Spect Listesi',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',3,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-14 03:34:16.78',3,'192.168.19.52','v 12','normal'
1,'Intranet','hr',NULL,'list_workgroup.cfm','../hr/display',NULL,'list_workgroup',NULL,'İş Grup Listesi',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',4,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-11 09:33:19.923',3,'192.168.19.52','v 12','normal'
1,'Intranet',NULL,NULL,'list_account_plan.cfm','display',NULL,'popup_account_plan',NULL,'display/list_account_plan.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',8817,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-06-15 16:02:55.04',10,'192.168.18.61','v 12','popup'
1,'Intranet',NULL,NULL,'list_account_plan_all.cfm','display',NULL,'popup_account_plan_all',NULL,'display/list_account_plan_all.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1443,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-08 07:26:58.96',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_activity_plan_result.cfm','form',NULL,'popup_add_activity_plan_result',NULL,'Etkinlik Plan Sonuç Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',40,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-22 07:26:03.613',3,'192.168.18.15','v 12','popup'
1,'Intranet',NULL,NULL,'add_basket_row_from_barcod.cfm','form',NULL,'popup_add_basket_row_from_barcod',NULL,'form/add_basket_row_from_barcod.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',65650,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-06 12:48:45.167',3,'192.168.18.95','v 12','popup'
1,'ERP',NULL,NULL,'add_collacted_from_file.cfm','form',NULL,'popup_add_collacted_from_file',NULL,'Toplu CSV Import Ekle',1,1,0,0,0,0,0,0,0,NULL,'Objects','objects',523,'2012-05-09 09:36:57.0',2229,'192.168.18.61',NULL,NULL,'HTTP',52,'Deployment',1,'2012-09-05 11:42:14.92',10,'192.168.18.109','v 12','popup'
1,'Intranet',NULL,NULL,'add_company_js.cfm','display',NULL,'popup_add_company_js',NULL,'display/add_company_js.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',15784,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',8,'2012-08-06 12:51:00.463',3,'192.168.18.95','v 12','popup'
1,'Systems',NULL,NULL,'add_detail_survey_options.cfm','form',NULL,'popup_add_detail_survey_options',NULL,'popup_add_detail_survey_options',1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,'Objects','objects',239,'2012-07-10 11:12:36.0',26,'192.168.18.90',NULL,NULL,'HTTPS',52,'Deployment',1,NULL,NULL,NULL,'v 12','popup'
1,'Systems',NULL,NULL,'add_detail_survey_questions.cfm','form',NULL,'popup_add_detail_survey_questions',NULL,'popup_add_detail_survey_questions',1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,'Objects','objects',256,'2012-07-10 11:09:11.0',26,'192.168.18.90',NULL,NULL,'HTTPS',52,'Deployment',1,NULL,NULL,NULL,'v 12','popup'
1,'Systems',NULL,NULL,'form_add_detailed_survey_main_result.cfm','form',NULL,'popup_add_detailed_survey_main_result',NULL,'popup_add_detailed_survey_main_result',1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,'Objects','objects',36,'2012-07-10 11:34:06.0',26,'192.168.18.90',NULL,NULL,'HTTPS',52,'Deployment',1,'2012-07-10 11:45:07.51',26,'192.168.18.90','v 12','popup'
1,'Intranet',NULL,NULL,'add_event_plan_result.cfm','form',NULL,'popup_add_event_plan_result',NULL,'form/add_event_plan_result.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',459,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-08 09:02:53.12',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_expense_cost_file.cfm','form',NULL,'popup_add_expense_cost_file',NULL,'Dosyadan Masraf Fişi Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',175,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 16:25:14.9',2,'192.168.18.37','v 12','popup'
1,'Intranet',NULL,NULL,'add_expensecenter_invoice_detail.cfm','form',NULL,'popup_add_expensecenter_invoice_detail',NULL,'Ayrıntılı Maliyet Dağılım Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',216,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-10 11:44:08.943',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'popup_upload_file_toeditor.cfm','display',NULL,'popup_add_file_toeditor',NULL,'Editör Dosya Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-11 09:55:00.403',3,'192.168.19.52','v 12','popup'
1,'Intranet',NULL,NULL,'popup_add_flash_toeditor.cfm','display',NULL,'popup_add_flash_toeditor',NULL,'Flash Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',3,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-14 03:26:57.863',3,'192.168.19.52','v 12','popup'
1,'Intranet',NULL,NULL,'import_stock_count_display.cfm','display',NULL,'popup_add_import_stock_count_display',NULL,'display/import_stock_count_display.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',28,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-09 10:23:41.847',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_income_center_invoice_detail.cfm','form',NULL,'popup_add_income_center_invoice_detail',NULL,'form/add_income_center_invoice_detail.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',116,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 08:36:51.477',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_income_cost.cfm','form',NULL,'popup_add_income_cost',NULL,'Gelir Fişi Ekleme',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-22 07:28:05.333',3,'192.168.18.15','v 12','popup'
1,'Intranet',NULL,NULL,'add_new_specify.cfm','form',NULL,'popup_add_new_specify',NULL,'form/add_new_specify.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',50,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-08 14:42:31.23',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_notes.cfm','form',NULL,'popup_add_nott',NULL,'Not',1,1,0,0,0,0,0,0,0,NULL,'Objects','objects',328,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-09-14 19:42:31.933',88,'192.168.19.78','v 12','popup'
1,'Intranet',NULL,NULL,'add_order_to_ship.cfm','display',NULL,'popup_add_order_to_ship',NULL,'display/add_order_to_ship.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',489,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-08 08:28:06.77',3,'192.168.18.95','v 12','popup'
1,'HR',NULL,NULL,'add_password_maker.cfm','form',NULL,'popup_add_password_maker',NULL,'Şifrematik Ekle',1,1,0,0,0,0,0,0,0,NULL,'Objects','objects',65,'2011-08-18 07:38:54.0',376,'192.168.1.10',NULL,NULL,'HTTP',52,'Deployment',1,'2012-09-14 10:02:38.367',45,'192.168.6.12','v 12','popup'
1,'Intranet',NULL,NULL,'add_product_brands.cfm','form',NULL,'popup_add_product_brands',NULL,'form/add_product_brands.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',132,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 08:39:15.367',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_return.cfm','form',NULL,'popup_add_product_return',NULL,'Ürün İade Değişim Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',522,'2012-02-28 11:06:48.0',1898,'192.168.18.34','popup_add_return','objects','HTTP',52,'Deployment',1,'2012-08-22 08:14:35.597',3,'192.168.18.15','v 12','popup'
1,'Intranet',NULL,NULL,'add_pursuits_documents_plus.cfm','form',NULL,'popup_add_pursuits_documents_plus',NULL,'form/add_pursuits_documents_plus.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',178,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 09:29:05.55',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_related_work.cfm','display',NULL,'popup_add_related_work',NULL,'display/add_related_work.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',387,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-08 08:08:41.617',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_return.cfm','form',NULL,'popup_add_return',NULL,'Ürün İade Değişim Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',3,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-22 08:14:27.483',3,'192.168.18.15','v 12','popup'
1,'Intranet',NULL,NULL,'add_sales_plan_quota_file.cfm','form',NULL,'popup_add_sales_plan_quota_file',NULL,'form/add_sales_plan_quota_file.cfm',1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,'Objects','objects',211,'2012-06-08 08:13:54.0',26,'192.168.18.90',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 15:33:38.483',3,'192.168.18.18','v 12','popup'
1,'ERP',NULL,NULL,'add_serial_no_list.cfm','form',NULL,'popup_add_serial_no_list',NULL,'Seri No Ekleme',1,0,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',133,'2013-06-19 12:11:22.0',35,'10.0.0.12',NULL,NULL,'HTTP',52,'Development',4,NULL,NULL,NULL,'v 12','popup'
1,'ERP',NULL,NULL,'add_serial_operations.cfm','form',NULL,'popup_add_serial_operations',NULL,'Hızlı Seri Ekleme',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',388,'2011-12-29 10:30:34.0',15,'192.168.1.14',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 08:25:00.607',3,'192.168.18.95','v 12','popup'
1,'ERP',NULL,NULL,'add_serial_operations_list.cfm','form',NULL,'popup_add_serial_operations_list',NULL,'Hızlı Seri Giriş Listesi',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',282,'2011-12-29 13:37:53.0',15,'192.168.1.14',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 12:29:04.847',3,'192.168.18.95','v 12','normal'
1,'Intranet',NULL,NULL,'add_serial_no_guaranty.cfm','form',NULL,'popup_add_serialno_guaranty',NULL,'form/add_serial_no_guaranty.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',114,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 08:16:48.157',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_ship.cfm','query',NULL,'popup_add_ship',NULL,'query/add_ship.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',659,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-08 07:38:03.967',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_site_relation.cfm','form',NULL,'popup_add_site_relation',NULL,'form/add_site_relation.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',221,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-08 09:40:26.947',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'add_spect_list.cfm','form',NULL,'popup_add_spect_list',NULL,'form/add_spect_list.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1607,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-07-02 14:03:47.157',10,'192.168.18.61','v 12','popup'
1,'Intranet',NULL,NULL,'popup_add_table_toeditor.cfm','display',NULL,'popup_add_table_toeditor',NULL,'Tablo Ekle',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',3,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-14 03:27:29.347',3,'192.168.19.52','v 12','popup'
1,'ERP',NULL,NULL,'add_upper_serial_operations.cfm','form',NULL,'popup_add_upper_serial_operations',NULL,'Hızlı seri no ekleme',1,1,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',29,'2012-12-29 09:59:12.0',35,'192.168.6.10',NULL,NULL,'HTTP',52,'Development',1,NULL,NULL,NULL,'v 12','popup'
1,'Intranet',NULL,NULL,'add_video_stream.cfm','display',NULL,'popup_add_video_stream',NULL,'display/add_video_stream.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',41,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 09:05:15.363',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'list_works.cfm','display',NULL,'popup_add_work',NULL,'display/list_works.cfm',1,0,0,0,0,0,1,0,NULL,NULL,'Objects','objects',1919,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-06-26 15:48:08.56',10,'192.168.18.61','v 12','popup'
1,'Communication',NULL,NULL,'list_addressbook.cfm','../correspondence/display',NULL,'popup_addressbook',NULL,'Adres Defteri',1,0,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',146,'2012-09-05 11:44:12.0',15,'192.168.18.68',NULL,'addressbook','HTTP',52,'Deployment',4,NULL,NULL,NULL,'v 12','popup'
1,'Intranet',NULL,NULL,'addSpecFromAlternativeProduct.cfm','query',NULL,'popup_addspecfromalternativeproduct',NULL,'query/addSpecFromAlternativeProduct.cfm',1,0,0,0,1,0,0,0,0,NULL,'Objects','objects',347,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 12:05:11.027',89,'10.0.0.11','v 12','popup'
1,'ERP',NULL,NULL,'ajax_deliver_date_calc.cfm','../production_plan/display',NULL,'popup_ajax_deliver_date_calc',NULL,'Termin Tarihi Hesaplama Query',1,1,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',26,'2012-12-06 11:10:30.0',2,'192.168.18.139',NULL,NULL,'HTTP',52,'Development',2,NULL,NULL,NULL,'v 12','emptypopup'
1,'ERP',NULL,NULL,'get_list_hr.cfm','../hr/display',NULL,'popup_ajax_list_hr',NULL,'display/get_list_hr.cfm',1,0,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',5,'2013-10-25 15:26:00.0',2,'192.168.18.139',NULL,NULL,'HTTP',52,'Development',5,NULL,NULL,NULL,'v 12','popup'
1,'Intranet',NULL,NULL,'ajax_list_items.cfm','display',NULL,'popup_ajax_list_items',NULL,'display/ajax_list_items.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',850,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-08 14:51:33.913',3,'192.168.18.95','v 12','popup'
1,'Other',NULL,NULL,'list_language_info.cfm','display',NULL,'popup_ajax_list_language_info',NULL,'list language info',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1123,'2011-04-06 14:56:15.0',1907,'192.168.19.67',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-06 14:09:25.197',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'new_create_spect_ajax.cfm','form',NULL,'popup_ajax_new_cre_spect',NULL,'Spect Ekle',1,1,0,0,0,0,0,0,0,NULL,'Objects','objects',2,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2013-03-13 10:09:32.74',3,'192.168.18.140','v 12','popup'
1,'Intranet',NULL,NULL,'spect_detail_ajax.cfm','form',NULL,'popup_ajax_spect_detail_ajax',NULL,'form/spect_detail_ajax.cfm',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',35,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 10:26:51.197',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'spect_property_cats_ajax.cfm','form',NULL,'popup_ajax_spect_property_cats',NULL,'Spect Özellik Seçme',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',0,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',8,'2012-08-22 08:34:27.38',3,'192.168.18.15','v 12','popup'
1,'Other',NULL,NULL,'ajax_survey.cfm','form',NULL,'popup_ajax_survey',NULL,'Anketler Ajax',1,0,0,0,0,NULL,0,NULL,0,NULL,'Objects','objects',6332,'2013-08-01 07:31:11.0',89,'10.0.0.13',NULL,NULL,'HTTP',52,'Development',5,'2013-08-01 11:43:00.25',89,'10.0.0.13','v 12','popup'
1,'Intranet',NULL,NULL,'detail_notes_visiting.cfm','display',NULL,'popup_all_visiting',NULL,'Notlar Ziyaretler',1,0,0,0,0,0,0,0,0,NULL,'Objects','objects',94,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-09-14 19:40:46.497',88,'192.168.19.78','v 12','popup'
1,'Intranet',NULL,NULL,'arrange_template.cfm','display',NULL,'popup_arrange_template',NULL,'Ek Form Ekleme',1,1,0,0,0,0,0,0,NULL,NULL,'Objects','objects',123,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-22 09:56:30.503',3,'192.168.18.15','v 12','popup'
1,'Intranet',NULL,NULL,'dsp_asset_digital.cfm','display',NULL,'popup_asset_digital',NULL,'display/dsp_asset_digital.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',1466,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-06 13:22:00.92',3,'192.168.18.95','v 12','popup'
1,'Intranet',NULL,NULL,'list_assetp_info.cfm','display',NULL,'popup_assetp_info',NULL,'display/form_assetp_info.cfm',1,0,0,0,0,0,0,0,NULL,NULL,'Objects','objects',114,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-09 11:17:05.683',3,'192.168.18.95','v 12','popup'
