_FAMILY,AUTHOR,BASE,CONTROLLER_FILE_PATH,DESTINATION_MODUL,DETAIL,DICTIONARY_ID,FILE_NAME,FILE_PATH,FOLDER,FRIENDLY_URL,FULL_FUSEACTION,FUSEACTION,FUSEACTION2,HEAD,IS_ACTIVE,IS_ADD,IS_DELETE,IS_MENU,IS_SPECIAL,IS_TEMP,IS_UPDATE,IS_WBO_DENIED,IS_WBO_FORM_LOCK,IS_WBO_LOCK,IS_WBO_LOG,LEFT_MENU_NAME,MODUL,MODUL_SHORT_NAME,MODULE_NO,OBJECTS_COUNT,POPUP_TYPE,RECORD_DATE,RECORD_EMP,RECORD_IP,RELATED_FUSEACTION,RELATED_MODUL_SHORT_NAME,SECURITY,STAGE,STATUS,TYPE,UPDATE_DATE,UPDATE_EMP,UPDATE_IP,VERSION,WINDOW
NULL,1,'System',NULL,NULL,NULL,NULL,'add_securefund.cfm','settings/form/add_securefund.cfm','form',NULL,'settings.form_add_securefund','form_add_securefund',NULL,'form/add_securefund.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,141,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'add_service_accessory.cfm','settings/form/add_service_accessory.cfm','form',NULL,'settings.form_add_service_accessory','form_add_service_accessory',NULL,'Aksesuar Ekleme',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,60,NULL,'2012-03-07 14:21:31.0',1898,'192.168.18.103',NULL,NULL,'HTTP',1055,'Deployment',NULL,NULL,NULL,NULL,'v 12','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_service_app_cat.cfm','settings/form/add_service_app_cat.cfm','form',NULL,'settings.form_add_service_app_cat','form_add_service_app_cat',NULL,'form/add_service_app_cat.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,541,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'add_service_app_cat_sub.cfm','settings/form/add_service_app_cat_sub.cfm','form',NULL,'settings.form_add_service_app_cat_sub','form_add_service_app_cat_sub',NULL,'add_service_app_cat_sub',1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,'Settings','settings',7,340,NULL,'2012-06-07 12:50:50.0',35,'192.168.1.21',NULL,NULL,'HTTP',52,'Deployment',NULL,NULL,NULL,NULL,'v 12','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'add_service_appcat_sub_status.cfm','settings/form/add_service_appcat_sub_status.cfm','form',NULL,'settings.form_add_service_appcat_sub_status','form_add_service_appcat_sub_status',NULL,'form_add_service_appcat_sub_status.cfm',1,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,'Settings','settings',7,168,NULL,'2012-06-07 15:38:40.0',35,'192.168.1.13',NULL,NULL,'HTTP',52,'Deployment',NULL,'2012-06-07 15:45:54.37',35,'192.168.1.13','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'form_add_service_care_cat.cfm','settings/form/form_add_service_care_cat.cfm','form',NULL,'settings.form_add_service_care_cat','form_add_service_care_cat',NULL,'display/form_add_service_care_cat.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,142,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,'2012-05-22 16:33:15.4',17,'192.168.18.57','v 12','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_service_defect_code.cfm','settings/form/add_service_defect_code.cfm','form',NULL,'settings.form_add_service_defect_code','form_add_service_defect_code',NULL,'form/add_service_defect_code.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,315,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'add_service_physical_damage.cfm','settings/form/add_service_physical_damage.cfm','form',NULL,'settings.form_add_service_physical_damage','form_add_service_physical_damage',NULL,'Fiziksel Hasar Ekleme',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,65,NULL,'2012-03-07 15:39:22.0',1898,'192.168.18.103',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 12','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_service_spare_part.cfm','settings/form/add_service_spare_part.cfm','form',NULL,'settings.form_add_service_spare_part','form_add_service_spare_part',NULL,'form/add_service_spare_part.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,192,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_service_substatus.cfm','settings/form/add_service_substatus.cfm','form',NULL,'settings.form_add_service_substatus','form_add_service_substatus',NULL,'form/add_service_substatus.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,447,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_service_support_cat.cfm','settings/form/add_service_support_cat.cfm','form',NULL,'settings.form_add_service_support_cat','form_add_service_support_cat',NULL,'form/add_service_support_cat.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,102,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_setup_blacklist_info.cfm','settings/form/form_add_setup_blacklist_info.cfm','form',NULL,'settings.form_add_setup_blacklist_info','form_add_setup_blacklist_info',NULL,'form/form_add_setup_blacklist_info.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,116,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_setup_partner_department.cfm','settings/form/add_setup_partner_department.cfm','form',NULL,'settings.form_add_setup_partner_department','form_add_setup_partner_department',NULL,'form/add_setup_partner_department.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,199,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_shelf.cfm','settings/form/add_shelf.cfm','form',NULL,'settings.form_add_shelf','form_add_shelf',NULL,'form/add_shelf.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,237,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_ship_method.cfm','settings/form/add_ship_method.cfm','form',NULL,'settings.form_add_ship_method','form_add_ship_method',NULL,'form/add_ship_method.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,368,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_ship_method_price.cfm','settings/form/add_ship_method_price.cfm','form',NULL,'settings.form_add_ship_method_price','form_add_ship_method_price',NULL,'form/add_ship_method_price.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,164,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_sms_template.cfm','settings/form/add_sms_template.cfm','form',NULL,'settings.form_add_sms_template','form_add_sms_template',NULL,'form/add_sms_template.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,171,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'add_social_media_cat.cfm','settings/form/add_social_media_cat.cfm','form',NULL,'settings.form_add_social_media_cat','form_add_social_media_cat',NULL,'form/add_social_media_cat',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Settings','settings',7,250,NULL,'2011-12-30 07:57:13.0',2229,'192.168.18.112',NULL,NULL,'HTTP',52,'Deployment',1,'2012-07-27 09:01:30.993',10,'192.168.18.61','v 12','normal'
NULL,1,'Other',NULL,NULL,NULL,NULL,'add_social_media_words.cfm','settings/form/add_social_media_words.cfm','form',NULL,'settings.form_add_social_media_search_words','form_add_social_media_search_words',NULL,'add_social_media_search_words',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,142,NULL,'2011-11-21 13:43:20.0',2227,'192.168.1.16',NULL,NULL,'HTTP',863,'Deployment',NULL,'2011-11-21 13:45:15.017',2227,'192.168.1.16','v 12','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_sticker_template.cfm','settings/form/add_sticker_template.cfm','form',NULL,'settings.form_add_sticker_template','form_add_sticker_template',NULL,'form/add_sticker_template.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,82,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_stock_amount.cfm','settings/form/form_add_stock_amount.cfm','form',NULL,'settings.form_add_stock_amount','form_add_stock_amount',NULL,'form/form_add_stock_amount.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,150,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_stockbond_type.cfm','settings/form/form_add_stockbond_type.cfm','form',NULL,'settings.form_add_stockbond_type','form_add_stockbond_type',NULL,'form/form_add_stockbond_type.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,84,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_stoppage_rate.cfm','settings/form/form_add_stoppage_rate.cfm','form',NULL,'settings.form_add_stoppage_rate','form_add_stoppage_rate',NULL,'form/form_add_stoppage_rate.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,647,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_store_expense_type.cfm','settings/form/add_store_expense_type.cfm','form',NULL,'settings.form_add_store_expense_type','form_add_store_expense_type',NULL,'form/add_store_expense_type.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,86,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_subscription_import.cfm','settings/form/add_subscription_import.cfm','form',NULL,'settings.form_add_subscription_import','form_add_subscription_import',NULL,'form/add_subscription_import',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,823,NULL,'2011-12-27 07:58:37.0',6,'192.168.18.168',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 12','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'form_add_system_referance.cfm','settings/form/form_add_system_referance.cfm','form',NULL,'settings.form_add_system_referance','form_add_system_referance',NULL,'Sistem Referans Durumu Ekle',1,1,0,NULL,0,0,0,NULL,0,NULL,0,NULL,'Settings','settings',7,65,NULL,'2013-07-25 15:01:21.0',35,'10.0.0.12',NULL,NULL,'HTTP',52,'Development',1,'2013-07-25 15:27:09.307',35,'10.0.0.12','v 12','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_target_cat.cfm','settings/form/add_target_cat.cfm','form',NULL,'settings.form_add_target_cat','form_add_target_cat',NULL,'form/add_target_cat.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,223,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_task.cfm','settings/form/form_add_task.cfm','form',NULL,'settings.form_add_task','form_add_task',NULL,'form/form_add_task.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,228,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_tax.cfm','settings/form/add_tax.cfm','form',NULL,'settings.form_add_tax','form_add_tax',NULL,'form/add_tax.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,1241,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_template.cfm','settings/form/add_template.cfm','form',NULL,'settings.form_add_template','form_add_template',NULL,'form/add_template.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,800,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_template_dimension.cfm','settings/form/add_template_dimension.cfm','form',NULL,'settings.form_add_template_dimension','form_add_template_dimension',NULL,'form/add_template_dimension.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,65,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'form_add_test_type.cfm','settings/form/form_add_test_type.cfm','form',NULL,'settings.form_add_test_type','form_add_test_type',NULL,'Sınav Tipleri',1,1,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,'Settings','settings',7,76,NULL,'2013-01-19 10:13:54.0',39,'192.168.18.15',NULL,NULL,'HTTP',52,'Development',1,NULL,NULL,NULL,'v 12','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_tevkifat.cfm','settings/form/add_tevkifat.cfm','form',NULL,'settings.form_add_tevkifat','form_add_tevkifat',NULL,'form/add_tevkifat.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,1872,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'add_time_cost_cat.cfm','settings/form/add_time_cost_cat.cfm','form',NULL,'settings.form_add_time_cost_cat','form_add_time_cost_cat',NULL,'Zaman Harcamaları Kategorisi Ekle',1,0,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,'Settings','settings',7,116,NULL,'2014-12-03 17:33:45.0',1471,'127.0.0.1',NULL,NULL,'HTTP',52,'Deployment',4,'2014-12-04 09:44:44.26',1471,'127.0.0.1','v 14.00','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_title.cfm','settings/form/add_title.cfm','form',NULL,'settings.form_add_title','form_add_title',NULL,'form/add_title.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,641,NULL,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'add_training_excuses.cfm','settings/form/add_training_excuses.cfm','form',NULL,'settings.form_add_training_excuses','form_add_training_excuses',NULL,'Eğitim Mazeretleri',1,0,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,'Settings','settings',7,74,NULL,'2014-06-23 12:50:05.0',1471,'127.0.0.1',NULL,NULL,'HTTP',52,'Deployment',4,NULL,NULL,NULL,'v 14.00','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_transport_type.cfm','settings/form/form_add_transport_type.cfm','form',NULL,'settings.form_add_transport_type','form_add_transport_type',NULL,'form/form_add_transport_type.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,304,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'form_add_tv_channel.cfm','settings/form/form_add_tv_channel.cfm','form',NULL,'settings.form_add_tv_channel','form_add_tv_channel',NULL,'form/form_add_tv_channel',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,253,NULL,'2010-12-23 15:58:17.0',1721,'192.168.18.87',NULL,NULL,'HTTPS',863,'Deployment',NULL,'2010-12-24 11:20:17.0',1721,'192.168.18.87','v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_upgrade_note.cfm','settings/form/add_upgrade_note.cfm','form',NULL,'settings.form_add_upgrade_note','form_add_upgrade_note',NULL,'form/add_upgrade_note.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,0,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_usage_purpose.cfm','settings/form/add_usage_purpose.cfm','form',NULL,'settings.form_add_usage_purpose','form_add_usage_purpose',NULL,'form/add_usage_purpose.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,156,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System','controller/userGroupController.cfm',NULL,NULL,42144,'add_user_group.cfm','settings/form/add_user_group.cfm','form',NULL,'settings.form_add_user_group','form_add_user_group',NULL,'form/add_user_group.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,2696,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_users.cfm','settings/form/add_users.cfm','form',NULL,'settings.form_add_users','form_add_users',NULL,'form/add_users.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,138,NULL,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_vision_type.cfm','settings/form/add_vision_type.cfm','form',NULL,'settings.form_add_vision_type','form_add_vision_type',NULL,'form/add_vision_type.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,63,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Other',NULL,NULL,NULL,NULL,'add_member_visit_cat.cfm','settings/form/add_member_visit_cat.cfm','form',NULL,'settings.form_add_visit_cat','form_add_visit_cat',NULL,'ziyeret kategorileri',1,1,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,'Settings','settings',7,82,NULL,'2013-02-23 10:58:33.0',151,'192.168.18.49',NULL,NULL,'HTTP',52,'Deployment',1,NULL,NULL,NULL,'v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'add_visit_result.cfm','settings/form/add_visit_result.cfm','form',NULL,'settings.form_add_visit_results','form_add_visit_results',NULL,'ziyaret sonuçları',1,1,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,'Settings','settings',7,72,NULL,'2013-02-05 15:36:48.0',151,'192.168.18.49',NULL,NULL,'HTTP',52,'Deployment',1,NULL,NULL,NULL,'v 12','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_visit_stages.cfm','settings/form/form_add_visit_stages.cfm','form',NULL,'settings.form_add_visit_stages','form_add_visit_stages',NULL,'form/form_add_visit_stages.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,71,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_visit_types.cfm','settings/form/add_visit_types.cfm','form',NULL,'settings.form_add_visit_types','form_add_visit_types',NULL,'form/add_visit_types.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,115,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_vocation_type.cfm','settings/form/add_vocation_type.cfm','form',NULL,'settings.form_add_vocation_type','form_add_vocation_type',NULL,'form/add_vocation_type.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,144,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_warnings_approval_types.cfm','settings/form/add_warnings_approval_types.cfm','form',NULL,'settings.form_add_warnings_approval_types','form_add_warnings_approval_types',NULL,'form/add_warnings_approval_types.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,61,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'add_work_type.cfm','settings/form/add_work_type.cfm','form',NULL,'settings.form_add_work_type','form_add_work_type',NULL,'form/add_work_type.cfm',1,0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,NULL,'Settings','settings',7,30,NULL,'2015-04-07 11:09:50.0',4642,'127.0.0.1',NULL,NULL,'HTTP',52,'Deployment',4,NULL,NULL,NULL,'v 14.00','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'form_add_workgroup_type.cfm','settings/form/form_add_workgroup_type.cfm','form',NULL,'settings.form_add_workgroup_type','form_add_workgroup_type',NULL,'form/form_add_workgroup_type.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,161,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_workstation_import.cfm','settings/form/add_workstation_import.cfm','form',NULL,'settings.form_add_workstation_import','form_add_workstation_import',NULL,'form/add_workstation_import.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,66,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'Systems',NULL,NULL,NULL,NULL,'add_workstations_expense_center_import.cfm','settings/form/add_workstations_expense_center_import.cfm','form',NULL,'settings.form_add_workstations_expense_center_import','form_add_workstations_expense_center_import',NULL,'form\add_workstations_expense_center_import.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,55,NULL,'2010-12-23 11:51:58.0',1723,'192.168.18.27',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','Normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_zone.cfm','settings/form/add_zone.cfm','form',NULL,'settings.form_add_zone','form_add_zone',NULL,'form/add_zone.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,78,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'add_bank_branch_import.cfm','settings/form/add_bank_branch_import.cfm','form',NULL,'settings.form_bank_branch_import','form_bank_branch_import',NULL,'form/add_bank_branch_import.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,61,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'cheque_copy.cfm','settings/form/cheque_copy.cfm','form',NULL,'settings.form_cheque_copy','form_cheque_copy',NULL,'form/cheque_copy.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,362,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
NULL,1,'System',NULL,NULL,NULL,NULL,'import_cheque_voucher.cfm','settings/form/import_cheque_voucher.cfm','form',NULL,'settings.form_cheque_voucher_import','form_cheque_voucher_import',NULL,'form/import_cheque_voucher.cfm',1,NULL,NULL,NULL,0,0,NULL,0,0,0,NULL,NULL,'Settings','settings',7,309,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',863,'Deployment',NULL,NULL,NULL,NULL,'v 11.1','normal'
